nohup: ignoring input
 * Serving Flask app 'app'
 * Debug mode: on
[31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on http://127.0.0.1:4500
[33mPress CTRL+C to quit[0m
 * Restarting with stat
 * Debugger is active!
 * Debugger PIN: 100-552-189
127.0.0.1 - - [08/Jul/2025 15:41:19] "GET /login HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 15:41:44] "[32mGET / HTTP/1.1[0m" 302 -
127.0.0.1 - - [08/Jul/2025 15:41:49] "GET /login HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 15:41:56] "[31m[1mGET /register HTTP/1.1[0m" 403 -
127.0.0.1 - - [08/Jul/2025 15:41:59] "GET /assets/packages/package-fomantic-ui/semantic/dist/semantic.min.js HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 15:41:59] "GET /assets/packages/package-jquery/node_modules/jquery/dist/jquery.min.js HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 16:51:32] "[33mGET /robots.txt HTTP/1.1[0m" 404 -
127.0.0.1 - - [08/Jul/2025 16:51:32] "[32mGET / HTTP/1.1[0m" 302 -
127.0.0.1 - - [08/Jul/2025 16:51:32] "GET /login HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 17:11:40] "[32mGET / HTTP/1.1[0m" 302 -
127.0.0.1 - - [08/Jul/2025 17:11:41] "GET /login HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 17:11:42] "GET /favicon.ico HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 18:39:42] "[32mGET / HTTP/1.1[0m" 302 -
127.0.0.1 - - [08/Jul/2025 18:39:44] "GET /login HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 18:53:53] "[31m[1mGET /register HTTP/1.1[0m" 403 -
127.0.0.1 - - [08/Jul/2025 21:17:52] "[32mGET / HTTP/1.1[0m" 302 -
127.0.0.1 - - [08/Jul/2025 21:17:54] "GET /login HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 21:17:54] "GET /favicon.ico HTTP/1.1" 200 -
127.0.0.1 - - [09/Jul/2025 00:46:41] "[32mGET / HTTP/1.1[0m" 302 -
127.0.0.1 - - [09/Jul/2025 00:46:43] "GET /login HTTP/1.1" 200 -
127.0.0.1 - - [09/Jul/2025 01:14:33] "[32mGET / HTTP/1.1[0m" 302 -
127.0.0.1 - - [09/Jul/2025 01:14:33] "GET /login HTTP/1.1" 200 -
127.0.0.1 - - [09/Jul/2025 01:14:34] "GET /favicon.ico HTTP/1.1" 200 -
127.0.0.1 - - [09/Jul/2025 02:32:02] "[33mGET /.git/config HTTP/1.1[0m" 404 -
127.0.0.1 - - [09/Jul/2025 02:32:04] "[32mGET / HTTP/1.1[0m" 302 -
127.0.0.1 - - [09/Jul/2025 02:32:05] "GET /login HTTP/1.1" 200 -
127.0.0.1 - - [09/Jul/2025 02:32:06] "GET /assets/packages/package-fomantic-ui/semantic/dist/semantic.min.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Jul/2025 02:32:08] "[32mGET / HTTP/1.1[0m" 302 -
127.0.0.1 - - [09/Jul/2025 02:32:08] "GET /login HTTP/1.1" 200 -
127.0.0.1 - - [09/Jul/2025 02:32:09] "GET /assets/packages/package-fomantic-ui/semantic/dist/semantic.min.css HTTP/1.1" 200 -
127.0.0.1 - - [09/Jul/2025 02:32:09] "GET /assets/packages/package-fomantic-ui/semantic/dist/semantic.min.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Jul/2025 02:32:09] "GET /assets/packages/package-jquery/node_modules/jquery/dist/jquery.min.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Jul/2025 02:32:12] "GET /assets/packages/package-fomantic-ui/semantic/dist/themes/default/assets/fonts/icons.woff2 HTTP/1.1" 200 -
127.0.0.1 - - [09/Jul/2025 02:32:12] "GET /assets/packages/package-fomantic-ui/semantic/dist/themes/default/assets/fonts/LatoLatin-Regular.woff2 HTTP/1.1" 200 -
127.0.0.1 - - [09/Jul/2025 02:32:12] "GET /assets/packages/package-fomantic-ui/semantic/dist/themes/default/assets/fonts/LatoLatin-Bold.woff2 HTTP/1.1" 200 -
